Creating dir `./slack_dump_pdfs/` for slack dump PDFs
11  new PDFs loaded, skipped 0
         23862625 function calls (23302544 primitive calls) in 16.103 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 Image.py:3595(Exif)
        1    0.000    0.000    0.000    0.000 Image.py:422(_E)
        1    0.000    0.000    0.000    0.000 Image.py:465(Image)
        1    0.000    0.000    0.000    0.000 Image.py:64(DecompressionBombWarning)
        1    0.000    0.000    0.000    0.000 Image.py:68(DecompressionBombError)
        1    0.000    0.000    0.000    0.000 ImageColor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ImageDraw.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ImageDraw.py:46(ImageDraw)
        1    0.000    0.000    0.001    0.001 ImageEnhance.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ImageEnhance.py:24(_Enhance)
        1    0.000    0.000    0.000    0.000 ImageEnhance.py:39(Color)
        1    0.000    0.000    0.000    0.000 ImageEnhance.py:57(Contrast)
        1    0.000    0.000    0.000    0.000 ImageEnhance.py:74(Brightness)
        1    0.000    0.000    0.000    0.000 ImageEnhance.py:90(Sharpness)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:107(MinFilter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:122(MaxFilter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:137(ModeFilter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:155(GaussianBlur)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:172(BoxBlur)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:196(UnsharpMask)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:20(Filter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:222(BLUR)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:235(CONTOUR)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:24(MultibandFilter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:246(DETAIL)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:257(EDGE_ENHANCE)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:268(EDGE_ENHANCE_MORE)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:279(EMBOSS)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:28(BuiltinFilter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:290(FIND_EDGES)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:301(SHARPEN)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:312(SMOOTH)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:323(SMOOTH_MORE)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:336(Color3DLUT)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:36(Kernel)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:67(RankFilter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:92(MedianFilter)
        1    0.000    0.000    0.002    0.002 ImageFont.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ImageFont.py:185(FreeTypeFont)
        1    0.000    0.000    0.000    0.000 ImageFont.py:39(Layout)
        1    0.000    0.000    0.000    0.000 ImageFont.py:672(TransposedFont)
        1    0.000    0.000    0.000    0.000 ImageFont.py:77(ImageFont)
        1    0.000    0.000    0.000    0.000 ImageMode.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ImageMode.py:22(ModeDescriptor)
        1    0.000    0.000    0.001    0.001 ImageOps.py:1(<module>)
        1    0.000    0.000    0.001    0.001 ImagePalette.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ImagePalette.py:24(ImagePalette)
        1    0.000    0.000    0.000    0.000 ImageStat.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ImageStat.py:29(Stat)
        1    0.000    0.000    0.000    0.000 PaletteFile.py:1(<module>)
        1    0.000    0.000    0.000    0.000 PaletteFile.py:19(PaletteFile)
        1    0.000    0.000    0.003    0.003 PyFontify.py:1(<module>)
        4    0.000    0.000    0.000    0.000 PyFontify.py:40(replace)
        1    0.000    0.000    0.001    0.001 TiffTags.py:1(<module>)
        1    0.000    0.000    0.000    0.000 TiffTags.py:23(TagInfo)
      147    0.000    0.000    0.000    0.000 TiffTags.py:26(__new__)
        1    0.000    0.000    0.000    0.000 TiffTags.py:420(_populate)
        1    0.000    0.000    0.000    0.000 _VF.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _VF.py:19(VFModule)
        1    0.000    0.000    0.000    0.000 _VF.py:22(__init__)
       12    0.000    0.000    0.000    0.000 _VF.py:26(__getattr__)
        1    0.000    0.000    0.000    0.000 __about__.py:1(<module>)
        2    0.000    0.000    0.080    0.040 __config__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __config__.py:14(DisplayModes)
    347/1    0.000    0.000    0.001    0.001 __config__.py:19(_cleanup)
     39/1    0.000    0.000    0.001    0.001 __config__.py:25(<dictcomp>)
        1    0.000    0.000    0.000    0.000 __config__.py:95(<listcomp>)
        1    0.000    0.000    0.000    0.000 __config__.py:98(<listcomp>)
        2    0.000    0.000    0.000    0.000 __future__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __future__.py:81(_Feature)
       10    0.000    0.000    0.000    0.000 __future__.py:83(__init__)
      379    0.016    0.000   10.341    0.027 __init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:10(NBitBase)
       11    0.000    0.000    0.000    0.000 __init__.py:10(partialclass)
        5    0.000    0.000    0.000    0.000 __init__.py:10(set_module)
        1    0.000    0.000    0.000    0.000 __init__.py:1009(CharStorage)
        1    0.000    0.000    0.000    0.000 __init__.py:1019(BoolStorage)
        2    0.000    0.000    0.000    0.000 __init__.py:102(CFunctionType)
        1    0.000    0.000    0.000    0.000 __init__.py:1029(BFloat16Storage)
        1    0.000    0.000    0.000    0.000 __init__.py:1039(ComplexDoubleStorage)
        1    0.000    0.000    0.000    0.000 __init__.py:1049(ComplexFloatStorage)
        1    0.000    0.000    0.000    0.000 __init__.py:105(PEP440Warning)
        1    0.000    0.000    0.000    0.000 __init__.py:1057(StreamHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:1059(QUInt8Storage)
        5    0.000    0.000    0.000    0.000 __init__.py:1066(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1069(QInt8Storage)
        4    0.000    0.000    0.000    0.000 __init__.py:1077(flush)
        1    0.000    0.000    0.000    0.000 __init__.py:1079(QInt32Storage)
        8    0.000    0.000    0.002    0.000 __init__.py:108(import_module)
        1    0.000    0.000    0.000    0.000 __init__.py:1089(QUInt4x2Storage)
        2    0.000    0.000    0.000    0.000 __init__.py:109(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:1099(QUInt2x4Storage)
        1    0.000    0.000    0.000    0.000 __init__.py:11(DeprecatedTzFormatWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:11(_PyAwaitMeta)
        1    0.000    0.000    0.000    0.000 __init__.py:11(__init__)
        1    0.000    0.000    0.016    0.016 __init__.py:11(_configure_system)
        1    0.000    0.000    0.000    0.000 __init__.py:110(DeQuantize)
        1    0.000    0.000    0.000    0.000 __init__.py:1100(ExtractionError)
        1    0.000    0.000    0.013    0.013 __init__.py:111(__go)
        1    0.000    0.000    0.000    0.000 __init__.py:1116(ResourceManager)
        1    0.000    0.000    0.000    0.000 __init__.py:1120(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1122(ELEMENTWISE_TYPE_PROMOTION_KIND)
        1    0.000    0.000    0.000    0.000 __init__.py:1129(manager_path)
        1    0.000    0.000    0.000    0.000 __init__.py:1131(REDUCTION_OUTPUT_TYPE_KIND)
        5    0.000    0.000    0.000    0.000 __init__.py:114(add_ref_in_method)
        1    0.000    0.000    0.000    0.000 __init__.py:1140(FileHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:1145(RETURN_TYPE)
        1    0.000    0.000    0.000    0.000 __init__.py:115(<dictcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:118(ParserError)
       11    0.000    0.000    0.000    0.000 __init__.py:119(inplace_wrapper)
        1    0.000    0.000    0.000    0.000 __init__.py:12(Connector)
       11    0.000    0.000    0.000    0.000 __init__.py:12(NewCls)
        2    0.000    0.000    0.000    0.000 __init__.py:1202(_assert)
        1    0.000    0.000    0.000    0.000 __init__.py:1225(_StderrHandler)
        2    0.000    0.000    0.000    0.000 __init__.py:1231(__init__)
        3    0.000    0.000    0.000    0.000 __init__.py:1237(stream)
        1    0.000    0.000    0.001    0.001 __init__.py:124(EntryPoint)
        1    0.000    0.000    0.000    0.000 __init__.py:124(add_ref_in_method_explicit_own)
        1    0.000    0.000    0.000    0.000 __init__.py:1249(PlaceHolder)
       44    0.000    0.000    0.000    0.000 __init__.py:1255(__init__)
       80    0.000    0.000    0.000    0.000 __init__.py:1261(append)
        4    0.000    0.000    0.000    0.000 __init__.py:127(_declare_state)
      454    0.000    0.000    0.047    0.000 __init__.py:127(register)
        1    0.000    0.000    0.000    0.000 __init__.py:1276(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:1287(Popen)
        1    0.000    0.000    0.000    0.000 __init__.py:129(InvalidVersion)
        1    0.000    0.000    0.000    0.000 __init__.py:1291(Manager)
        1    0.000    0.000    0.000    0.000 __init__.py:1296(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:13(_PyFutureMeta)
        1    0.000    0.000    0.000    0.000 __init__.py:13(verbose)
       13    0.000    0.000    0.000    0.000 __init__.py:1307(disable)
      206    0.000    0.000    0.001    0.000 __init__.py:1309(safe_name)
        1    0.000    0.000    0.000    0.000 __init__.py:1311(disable)
      542    0.002    0.000    0.004    0.000 __init__.py:1315(getLogger)
      208    0.000    0.000    0.006    0.000 __init__.py:1317(safe_version)
        1    0.000    0.000    0.000    0.000 __init__.py:1327(_TorchCompileInductorWrapper)
        1    0.000    0.000    0.000    0.000 __init__.py:136(script_if_tracing)
       94    0.001    0.000    0.001    0.000 __init__.py:1366(_fixupParents)
        1    0.000    0.000    0.000    0.000 __init__.py:1375(NullProvider)
        2    0.000    0.000    0.000    0.000 __init__.py:1390(_fixupChildren)
      106    0.000    0.000    0.001    0.000 __init__.py:1398(_get_metadata_path)
        1    0.000    0.000    0.000    0.000 __init__.py:14(_Await)
        1    0.000    0.000    0.000    0.000 __init__.py:14(is_available)
       81    0.000    0.000    0.000    0.000 __init__.py:14(set_module)
      104    0.000    0.000    0.002    0.000 __init__.py:1401(has_metadata)
        8    0.000    0.000    0.000    0.000 __init__.py:1403(_clear_cache)
        2    0.000    0.000    0.000    0.000 __init__.py:1408(get_metadata)
        1    0.000    0.000    0.000    0.000 __init__.py:141(_BaseVersion)
        1    0.000    0.000    0.000    0.000 __init__.py:142(CudnnModule)
       14    0.000    0.000    0.000    0.000 __init__.py:142(_check_size)
        1    0.000    0.000    0.000    0.000 __init__.py:1420(Logger)
        2    0.000    0.000    0.000    0.000 __init__.py:1421(get_metadata_lines)
        1    0.000    0.000    0.000    0.000 __init__.py:143(DtypeWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:143(__init__)
       95    0.000    0.000    0.000    0.000 __init__.py:1435(__init__)
        8    0.000    0.000    0.000    0.000 __init__.py:1448(setLevel)
      607    0.000    0.000    0.001    0.000 __init__.py:1455(debug)
      480    0.000    0.000    0.001    0.000 __init__.py:1467(info)
      106    0.000    0.000    0.001    0.000 __init__.py:1477(_fn)
      106    0.000    0.000    0.001    0.000 __init__.py:1483(_validate_resource_path)
        1    0.000    0.000    0.000    0.000 __init__.py:150(__lt__)
        1    0.000    0.000    0.000    0.000 __init__.py:154(py_object)
        1    0.000    0.000    0.000    0.000 __init__.py:158(_DeprecationWrapper)
        1    0.000    0.000    0.000    0.000 __init__.py:1580(EggProvider)
        4    0.000    0.000    0.000    0.000 __init__.py:159(__init__)
        1    0.000    0.000    0.011    0.011 __init__.py:159(_load_global_deps)
        2    0.000    0.000    0.000    0.000 __init__.py:1595(cpu_times)
        6    0.000    0.000    0.000    0.000 __init__.py:16(search_path)
        1    0.000    0.000    0.000    0.000 __init__.py:1600(DefaultProvider)
      104    0.000    0.000    0.000    0.000 __init__.py:1603(_has)
        2    0.000    0.000    0.000    0.000 __init__.py:1615(_get)
        1    0.000    0.000    0.000    0.000 __init__.py:1619(_register)
        1    0.000    0.000    0.000    0.000 __init__.py:163(c_short)
        1    0.000    0.000    0.000    0.000 __init__.py:1630(EmptyProvider)
        9    0.000    0.000    0.000    0.000 __init__.py:1636(addHandler)
       84    0.000    0.000    0.001    0.000 __init__.py:1641(get_aten_op)
        1    0.000    0.000    0.000    0.000 __init__.py:1643(__init__)
        1    0.000    0.000    0.001    0.001 __init__.py:165(__go)
        1    0.000    0.000    0.000    0.000 __init__.py:1650(ZipManifests)
        1    0.000    0.000    0.000    0.000 __init__.py:167(c_ushort)
        1    0.000    0.000    0.000    0.000 __init__.py:167(get_supported_platform)
        1    0.000    0.000    0.000    0.000 __init__.py:1677(MemoizedZipManifests)
        3    0.000    0.000    0.000    0.000 __init__.py:168(__ge__)
        1    0.000    0.000    0.000    0.000 __init__.py:1697(ZipProvider)
        1    0.000    0.000    0.000    0.000 __init__.py:17(Future)
        1    0.000    0.000    0.000    0.000 __init__.py:171(c_long)
       13    0.000    0.000    0.000    0.000 __init__.py:1710(getEffectiveLevel)
        1    0.000    0.000    0.000    0.000 __init__.py:172(SDPBackend)
     1449    0.001    0.000    0.001    0.000 __init__.py:1724(isEnabledFor)
        1    0.000    0.000    0.000    0.000 __init__.py:175(c_ulong)
        2    0.000    0.000    0.000    0.000 __init__.py:176(is_initialized)
        1    0.000    0.000    0.000    0.000 __init__.py:1778(RootLogger)
        1    0.000    0.000    0.000    0.000 __init__.py:1784(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1795(LoggerAdapter)
        1    0.000    0.000    0.000    0.000 __init__.py:18(IntCastingNaNError)
        2    0.000    0.000    0.002    0.001 __init__.py:181(_lazy_call)
        1    0.000    0.000    0.000    0.000 __init__.py:184(c_int)
        1    0.000    0.000    0.000    0.000 __init__.py:187(LegacyVersion)
        1    0.000    0.000    0.000    0.000 __init__.py:1873(FileMetadata)
        1    0.000    0.000    0.000    0.000 __init__.py:188(c_uint)
        1    0.000    0.000    0.000    0.000 __init__.py:1914(PathMetadata)
        1    0.000    0.000    0.000    0.000 __init__.py:192(<dictcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:192(c_float)
        1    0.000    0.000    0.000    0.000 __init__.py:193(<listcomp>)
      119    0.000    0.000    0.000    0.000 __init__.py:193(_checkLevel)
      206    0.000    0.000    0.000    0.000 __init__.py:1934(__init__)
